Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Argentina,ARG,Agricultural land (% of land area),AG.LND.AGRI.ZS,46.6128790619325,46.6475925296617,46.682305997391,46.7170194651203,46.7528291476199,46.7882734251961,46.8237177027723,46.8577003606547,46.8924138283839,46.9223770321081,46.9581867146078,46.9932655872605,47.031267699301,47.1749814557001,47.3186952120993,47.4737365211259,47.5533947944415,47.4910932549905,46.4235627710848,45.4302094866426,46.1389123357048,45.7919603608739,45.5813044224958,44.9219312381015,44.2830207294213,44.1187712163234,43.4794953027197,42.9863813585024,42.3715363084602,42.5907792625398,43.0292651706989,43.1023461553921
Argentina,ARG,Agricultural land (sq. km),AG.LND.AGRI.K2,1275650,1276600,1277550,1278500,1279480,1280450,1281420,1282350,1283300,1284120,1285100,1286060,1287100,1291033,1294966,1299209,1301389,1299684,1270469,1243284,1262679,1253184,1247419,1229374,1211889,1207394,1189899,1176404,1159577.597,1165577.597,1177577.597,1179577.597
Argentina,ARG,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,264500,262850,261200,259500,257800,256100,254400,252700,251000,249300,247600,245900,244320,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,99.5296331138288,98.5194902548726,97.5172671271234,96.5042766827817,95.4885547077561,94.484412470024,93.4881669851536,92.4963396778917,91.5223336371923,90.5491791370042,89.5803183791606,88.6253874432351,87.6893259636781,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,80,79.1690327465455,78.7475574578952,77.8515332834705,77.3771096559993,76.4792355751562,75.1445086705202,74.228337671997,72.9456264775414,72.8752759381898,72.3491398926003,72.0394736842105,72.6627638814973,73.9575467740582,74.0408570004983,73.8953825748155,74.2424242424242,74.2836328314716,73.9446395035519,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Agricultural methane emissions (thousand metric tons of CO2 equivalent),EN.ATM.METH.AG.KT.CE,84657.23,83627.8875,84600.18,83247.71,83877.1825,83213.98,80600.405,79841.69,77140.1675,79228.53,79490.055,78841.515,81921.41,88151.1825,89155.3,89142.37,91136.405,91773.78,90564.2225,85581.6975,77640.17,76878.935,79415.3025,80963.4775,81731.44,81556.8225,82830.2325,86592.7575,85839.3425,85762.375,86098.7125,..
Argentina,ARG,Agricultural nitrous oxide emissions (% of total),EN.ATM.NOXE.AG.ZS,95.8603210363278,95.6755228942906,95.595567867036,95.3677709152162,95.3589953589954,95.0980392156863,94.9216639654241,94.7072975140337,94.57343412527,94.5337620578778,94.7275031685678,94.5815314169423,94.5099022311356,94.8618406028774,94.7476125511596,94.5796968305007,94.6138437569553,94.7613012251796,94.4746573852512,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,33571.786,33382.854,34049.0628,33512.9012,34463.9086,34458.8724,34690.8654,34979.4486,34591.244,34820.3464,36919.5776,36727.755,37258.94,41094.9748,41203.7448,40747.9538,42052.0316,44385.0438,42985.5464,37465.5136,38513.1326,39547.133,38995.7138,40358.7062,40723.041,40297.2288,43184.3422,45730.5138,45015.4926,47002.3778,48504.0296,..
Argentina,ARG,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,..,..,2.77487734542219,2.13553689871227,3.35318949735995,4.3497136820362,3.87160120185598,2.88547646211174,2.1434110207359,2.12353377344736,1.7575926157169,1.61216031909465,1.55019249710461,1.51674538738288,1.62930715800304,1.36228945621451,1.2732914273962,1.23865399494115,0.976046380487917,1.06217864861353,1.19064550683135,1.25043866858025,0.930824975314373,0.906492219845299,1.05036903431358,0.987528543315999,1.06450407275824,1.1059470090199,0.997860686566093,0.88134710488111,0.875916609986476,0.746858769589611
Argentina,ARG,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,..,..,1.9062135150604,1.9221373561753,1.61563550962574,2.03374555690313,1.91340954022097,1.54573933373966,1.49815866530743,1.50599869790768,1.4877726910897,1.51468737691372,2.40841873438325,2.49259652204274,1.79503608318925,1.50907256118775,1.48269071268065,1.27576013740623,1.08947072667284,1.20286603025701,1.11627117614233,1.07034601836832,1.10439471201822,0.936071192356879,0.965200435932843,0.999527342578324,0.929774289151378,0.880018001428597,0.891536699355158,1.04566965609384,1.07712905959092,0.959465122998466
Argentina,ARG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.12367620787488,6.71649176009431,5.99078709147934,5.13682648211779,5.08266800031075,5.351464616273,5.61086611323361,5.22197210944516,5.25272256987622,4.45782610229152,4.67991094417297,4.56858960891786,10.2066467144411,10.328166939117,8.36248661002826,7.93875427420938,6.93557229126392,7.45235394606923,7.3189545972436,5.2736234689014,7.13216745078964,6.99873377022519,5.7817442068501,6.05291843670451,6.71270351428559,5.1566859021408,6.26456582010254,5.23162237725058,4.53787889681146,5.3185559967348,6.12846695022316,7.13154104672929
Argentina,ARG,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,8.48051072271213,4.09314789819928,0.187998715837352,2.42567218738452,7.27758854713385,5.55249833387779,-0.890091314004636,0.608914674994622,8.29607710307347,2.37434949184249,-1.76587673522218,1.49112622436698,-2.65050666356152,6.7704180376591,0.38332477044824,18.7884794494551,-0.525550810177648,8.5375829282499,-2.18582133728721,-26.1014564806975,39.5239778173383,-2.42848319291828,-12.8751530933275,11.4766196176651,3.10425319146779,7.54196172215384,-4.71694335251273,3.44506458176149,-14.5815222472444,21.4353935711251,-7.6768495407559,0.74844839559762
Argentina,ARG,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",NV.AGR.TOTL.KD,16222970486.2149,16887000661.6969,16918748006.0843,17329141370.9216,18590284978.6484,19622510242.351,19447851983.0942,19566272807.7905,21189505886.1225,21692618811.4535,21309553902.6016,21627306249.139,21054073055.8567,22479521815.6923,22565691391.0902,26805441680.7326,26664565464.8078,28941074853.8233,28308474664.4282,20919550469.5432,29187788956.6123,28478968407.4165,24812257625.5612,27659866051.802,28518498326.4708,30669352553.9863,29222696567.4324,30229437336.7126,25821525206.243,31356470760.2685,28949281678.7116,29165952112.9729
Argentina,ARG,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,29165004434,30358771200,30415845300,31153634000,33420867300,35276560400,34962566800,35175459000,38093642200,38998118400,38309459700,38880702100,37850166500,40412781000,40567693200,48189745900,47936484300,52029101400,50891838200,37608327200,52472634100,51198345000,44606479700,49725795700,51269410300,55136129600,52535389600,54345267700,46420900400,56371403100,52043855300,52433376700
Argentina,ARG,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,5599000064,12149999600,13577400300,12148850100,13084820500,13808477800,15269958100,15293015300,15702922200,12638962300,13300482400,12275651800,31903936300,38824560700,40567693200,46246274100,49652058300,66846137400,84142075400,65811090800,118516719000,152504095800,152517431100,202670381800,307380495400,307055423900,515458471200,557702899400,669101652100,1146597924100,1666679425900,3300624534100
Argentina,ARG,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,11483029984.4353,12742527110.645,13705662457.8346,12161011111.1111,13084820500,13808477800,15269958100,15293015300,15702922200,12638962300,13300482400,12275651800,9974343869.19277,13177395614.839,13769497386.4639,15777249624.7271,16129176942.5676,21427791191.1784,26462268578.7967,17559926036.6081,30213817111.0998,37104359346.4786,31567304377.5225,33413631489.5722,35330279234.9601,30669352553.9863,34926978989.5764,33672207201.4354,23815691424.2425,23814083740.9461,23627716411.4499,34746802437.6762
Argentina,ARG,"Agriculture, forestry, and fishing, value added per worker (constant 2015 US$)",NV.AGR.EMPL.KD,..,378339.437675535,318778.301279838,295846.418399231,317093.83225504,261026.628307823,202705.631970842,184375.104278286,201117.166807923,212201.562931369,229329.970916652,190819.093518241,161013.364836241,111730.57165864,100115.518148993,135067.102748295,158363.488739245,158123.37541973,143169.436806055,102120.110511047,136669.833880575,258328.157669273,229787.801952895,253639.829807253,294120.979809939,659467.953414414,1239978.81925191,2743919.11189924,1376881.49882399,2758230.53041405,..,..
Argentina,ARG,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,213.6000061035,201.8999938965,206.6999969482,232,206.1999969482,177,176.6000061035,220.3000030518,251,241,296.646,124.402,76.419,111.811,123.637,132.558,124.583,132.675,131.685,111.663,193.301253837474,192.20126,180.120460072137,268.710767897573,261.60894,243.7725665,254.181413504,305.102,311.720805,280.283172,81.12423,88.267613
Argentina,ARG,"Air transport, passengers carried",IS.AIR.PSGR,5369100,4545900,5251400,5104500,6260700,6641700,7913000,8599800,8446500,9191900,8915627,5808770,5662905,6036360,6795484,6938436,6611915,7036784,6147290,5694547,9025035.31187357,8590839.84977289,9375669.73963746,11951276.8223926,12121912.818,14245183,15076354,16749271,18084553,19461377,3680874,6708097
Argentina,ARG,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,114000,78500,86300,83300,99500,112400,131400,171600,144600,183600,168815,124493,113178,91657,90518,81298,74162,79465,74649,74546,92847.5065402624,90214.5205338809,101716.268913446,145136.020724733,134521,145585,149334,146631,161862,163106,27447,54218
Argentina,ARG,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,6.77368872524198,6.57284122614003,6.3861900099728,7.25755157649629,7.61062665801599,6.93659449501589,6.43294014586171,7.23890502852492,6.7607909276878,5.71230677368965,6.0313990866804,7.74526183010186,7.41157902841799,7.42549695428083,6.43983830099847,6.42423543130273,6.77059104688404,5.77486785614744,5.42888057039713,6.18534160257561,5.68326959017728,5.85903880132898,5.57056095371141,5.67143015652958,5.50150364266138,..,..,..,..,..,..,..
Argentina,ARG,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,..,..,..,..,..,75.2974107768,74.3206199141,73.3688472193,72.4411436747,71.5366076623,70.6543820409,71.0156304196,71.3617507279,71.6936737581,72.012255478,72.3182844016,72.6124881051,72.8955390022,73.1680594745,73.43062644,73.6837754301,73.928004235,73.928004235,73.928004235,73.928004235,73.928004235,73.928004235,73.928004235,73.928004235,73.928004235,73.928004235,..
Argentina,ARG,"Annual freshwater withdrawals, domestic (% of total freshwater withdrawal)",ER.H2O.FWDM.ZS,..,..,..,..,..,15.955213436,16.0266787541,16.0963136586,16.1641875828,16.2303664921,16.2949130979,16.2054700992,16.1197727228,16.0375905099,15.9587115279,15.8829405453,15.8100974185,15.7400156617,15.6725411769,15.6075311225,15.544852904,15.4843832716,15.4843832716,15.4843832716,15.4843832716,15.4843832716,15.4843832716,15.4843832716,15.4843832716,15.4843832716,15.4843832716,..
Argentina,ARG,"Annual freshwater withdrawals, industry (% of total freshwater withdrawal)",ER.H2O.FWIN.ZS,..,..,..,..,..,8.7473757873,9.6527013318,10.5348391221,11.3946687425,12.2330258456,13.0507048612,12.7788994812,12.5184765493,12.268735732,12.0290329941,11.7987750531,11.5774144764,11.3644453361,11.1593993487,10.9618424375,10.7713716659,10.5876124934,10.5876124934,10.5876124934,10.5876124934,10.5876124934,10.5876124934,10.5876124934,10.5876124934,10.5876124934,10.5876124934,..
Argentina,ARG,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,9.69911139150685,9.71682588318493,9.73447728910959,9.75212869503425,9.76978010092466,9.78743150684931,9.90985787671233,10.0322842465753,10.1547106164384,10.2771369863014,10.3995633561644,10.6275077833219,10.8554522104452,11.0833966376027,11.3113410647603,11.5392854919178,11.7672299190411,11.9951743461986,12.2231187733562,12.4510632005137,12.679007627637,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,12.9075342465753,..
Argentina,ARG,"Annual freshwater withdrawals, total (billion cubic meters)",ER.H2O.FWTL.K3,28.3214052632,28.3731315789,28.4246736842,28.4762157895,28.5277578947,28.5793,28.936785,29.29427,29.651755,30.00924,30.366725,31.0323227273,31.6979204545,32.3635181818,33.0291159091,33.6947136364,34.3603113636,35.0259090909,35.6915068182,36.3571045455,37.0227022727,37.69,37.69,37.69,37.69,37.69,37.69,37.69,37.69,37.69,37.69,..
Argentina,ARG,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.19
Argentina,ARG,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-2.52
Argentina,ARG,Antiretroviral therapy coverage (% of people living with HIV),SH.HIV.ARTC.ZS,..,..,..,..,..,..,..,..,..,..,20,23,27,30,32,35,37,40,42,45,48,50,53,55,57,59,61,63,65,67,69,72
Argentina,ARG,Antiretroviral therapy coverage for PMTCT (% of pregnant women living with HIV),SH.HIV.PMTC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Aquaculture production (metric tons),ER.FSH.AQUA.MT,300,350,402,707,763,1474,1322,1314,1040,1218,1784,1340,1457,1647,1848,2057,2528,2957,2700,2582.95,2654.35,3193.25,2958.42,3825.12,4002.71,3662.65,3673.48,3567.76,3205.31,2592.19,2084.5,3687
Argentina,ARG,Arable land (% of land area),AG.LND.ARBL.ZS,9.71063584110732,9.74900335807125,9.78737087503517,9.82573839199909,9.86520212373342,9.90430045054427,9.94339877735513,9.98286250908945,10.0212300260534,10.0603283528642,10.0997920845985,10.1385250064859,10.180911977608,10.8993711381267,11.6178302986454,12.3476170117916,13.0020206892268,13.5144645538954,13.0216794741092,12.6030715937867,13.8865198469684,14.1143132762571,14.4784027419985,14.3937749617238,14.3296098571632,14.7401057481849,14.6755752387008,14.7572066986031,14.6924787608388,14.9117217149184,15.3502076230775,15.4232886077707
Argentina,ARG,Arable land (hectares per person),AG.LND.ARBL.HA.PC,0.814243497932465,0.80590198147676,0.797925780241677,0.790249223857121,0.782807213122816,0.775622808947834,0.768931635444572,0.76278819859442,0.756902613749629,0.75115206706916,0.745600833691792,0.740278416295111,0.735435644920204,0.779248450892263,0.822223686509402,0.864887808835623,0.901351022147131,0.92749516120065,0.884851378076882,0.847763579193546,0.931712217671016,0.936139242669133,0.949431929263345,0.933378211728639,0.919056937625236,0.935248349217376,0.921361801763179,0.916927535459285,0.903679283791063,0.908098115940662,0.925776915819227,0.921412666013327
Argentina,ARG,Arable land (hectares),AG.LND.ARBL.HA,26575000,26680000,26785000,26890000,26998000,27105000,27212000,27320000,27425000,27532000,27640000,27746000,27862000,29828200,31794400,33791600,35582500,36984900,35636300,34490700,38003100,38626500,39622900,39391300,39215700,40339100,40162500,40385900,40208759.7,40808759.7,42008759.7,42208759.7
Argentina,ARG,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.3,..,..,..,..,..,..,..,94.2,..
Argentina,ARG,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,0.633502535649796,0.505362692306748,0.45565614028545,0.442373019547035,0.457936963450524,0.64813338571918,0.66627949210356,0.651484567959296,0.638827929699266,0.619767400210382,0.616565728890082,0.608462713248762,0.613668305179251,0.605552956019149,0.585360814684522,0.581332225382504,0.598524686989768,0.596962365372434,0.59555034835521,0.569406064289186,0.571542288295593,0.559100064820245,0.554015120391972,0.557105091059921,0.554601298360223,0.548376877248241,0.543436892804612,0.536242046381362,0.523304771106891,0.49981858526398,0.53074751768613,..
Argentina,ARG,"Armed forces personnel, total",MS.MIL.TOTL.P1,85000,70000,65000,65000,69000,98500,103700,104240,104240,101740,102300,101300,101100,102600,102000,102000,107000,107000,107000,104340,104340,104350,104350,105650,105650,105450,105450,105000,105200,103000,103000,..
Argentina,ARG,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,6000000,0,..,13000000,5000000,5000000,..,..,..,..,2000000,..,2000000,..,..,..,2000000,..,..,..,..,1000000,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,159000000,..,27000000,..,209000000,43000000,28000000,105000000,171000000,276000000,207000000,6000000,15000000,11000000,161000000,3000000,9000000,24000000,21000000,15000000,11000000,15000000,5000000,13000000,6000000,21000000,17000000,45000000,17000000,49000000,7000000,77000000
Argentina,ARG,"Automated teller machines (ATMs) (per 100,000 adults)",FB.ATM.TOTL.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.87,2.1,2.88,4.96,9.99,13.86,19.29,27.05,34.53,43.34,45.67,47.51,50.35,53.12,58.98,60.75,62.45,62.99
Argentina,ARG,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,591,..
Argentina,ARG,Average time to clear exports through customs (days),IC.CUS.DURS.EX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.7,..,..,..,5.1,..,..,..,..,..,..,6.5,..,..,..,..
Argentina,ARG,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
